id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;home_link;wikipedia_link
3595;KHTS;medium_airport;Tri-State Airport / Milton J. Ferguson Field;38.366699;-82.557999;828;NA;US;US-WV;Huntington;yes;KHTS;HTS;HTS;;https://en.wikipedia.org/wiki/Tri-State_Airport
3596;KHUA;medium_airport;Redstone Army Air Field;34.67869949;-86.68479919;684;NA;US;US-AL;Redstone Arsnl Huntsville;no;KHUA;HUA;HUA;;https://en.wikipedia.org/wiki/Redstone_Army_Airfield
3597;KHUF;medium_airport;Terre Haute Regional Airport, Hulman Field;39.4515;-87.307602;589;NA;US;US-IN;Terre Haute;no;KHUF;HUF;HUF;http://huf.com/;https://en.wikipedia.org/wiki/Terre_Haute_Regional_Airport
20095;KHUL;medium_airport;Houlton International Airport;46.1231002808;-67.792098999;489;NA;US;US-ME;Houlton;no;KHUL;HUL;HUL;;https://en.wikipedia.org/wiki/Houlton_International_Airport
3598;KHUT;medium_airport;Hutchinson Municipal Airport;38.0654983521;-97.86060333250002;1543;NA;US;US-KS;Hutchinson;no;KHUT;HUT;HUT;http://www.hutchgov.com/department/?fDD=20-0;https://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas)
3599;KHVN;medium_airport;Tweed New Haven Airport;41.26369858;-72.88680267;12;NA;US;US-CT;New Haven;yes;KHVN;HVN;HVN;;https://en.wikipedia.org/wiki/Tweed_New_Haven_Regional_Airport
20099;KHVR;medium_airport;Havre City County Airport;48.541387;-109.762859;2591;NA;US;US-MT;Havre;yes;KHVR;HVR;HVR;;https://en.wikipedia.org/wiki/Havre_City%E2%80%93County_Airport
20105;KHXD;medium_airport;Hilton Head Airport;32.2244;-80.697502;19;NA;US;US-SC;Hilton Head Island;yes;KHXD;HHH;HXD;https://www.hiltonheadairport.com/;https://en.wikipedia.org/wiki/Hilton_Head_Airport
3600;KHYA;medium_airport;Cape Cod Gateway Airport;41.6693;-70.280403;54;NA;US;US-MA;Hyannis;yes;KHYA;HYA;HYA;;https://en.wikipedia.org/wiki/Barnstable_Municipal_Airport
20107;KHYI;medium_airport;San Marcos Regional Airport;29.8927;-97.862999;597;NA;US;US-TX;San Marcos;no;KHYI;;HYI;;https://en.wikipedia.org/wiki/San_Marcos_Regional_Airport
20108;KHYR;medium_airport;Sawyer County Airport;46.025199890100005;-91.44429779050002;1216;NA;US;US-WI;Hayward;no;KHYR;HYR;HYR;http://sawyercountygov.org/Departments/Airport/tabid/93/Default.aspx;https://en.wikipedia.org/wiki/Sawyer_County_Airport
20109;KHYS;medium_airport;Hays Regional Airport;38.844521;-99.273148;1999;NA;US;US-KS;Hays;yes;KHYS;HYS;HYS;;https://en.wikipedia.org/wiki/Hays_Regional_Airport
20117;KHZY;medium_airport;Northeast Ohio Regional Airport;41.778;-80.695503;924;NA;US;US-OH;Ashtabula;no;KHZY;JFN;HZY;http://www.neohioregionalairport.com/;https://en.wikipedia.org/wiki/Ashtabula_County_Airport
3601;KIAB;medium_airport;McConnell Air Force Base;37.621899;-97.268204;1371;NA;US;US-KS;Wichita;no;KIAB;IAB;IAB;http://public.mcconnell.amc.af.mil/;https://en.wikipedia.org/wiki/McConnell_Air_Force_Base
3602;KIAD;large_airport;Washington Dulles International Airport;38.9445;-77.455803;312;NA;US;US-VA;Dulles;yes;KIAD;IAD;IAD;http://www.mwaa.com/dulles/;https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport
3603;KIAG;medium_airport;Niagara Falls International Airport;43.1073;-78.946198;589;NA;US;US-NY;Niagara Falls;yes;KIAG;IAG;IAG;;https://en.wikipedia.org/wiki/Niagara_Falls_International_Airport
3604;KIAH;large_airport;George Bush Intercontinental Houston Airport;29.984399795532227;-95.34140014648438;97;NA;US;US-TX;Houston;yes;KIAH;IAH;IAH;http://www.fly2houston.com/iah;https://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport
3605;KICT;medium_airport;Wichita Eisenhower National Airport;37.649899;-97.433098;1333;NA;US;US-KS;Wichita;yes;KICT;ICT;ICT;;https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport
3606;KIDA;medium_airport;Idaho Falls Regional Airport;43.514599;-112.070999;4744;NA;US;US-ID;Idaho Falls;yes;KIDA;IDA;IDA;;https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport
20160;KIFP;medium_airport;Laughlin Bullhead International Airport;35.157398;-114.559998;701;NA;US;US-AZ;Bullhead City;no;KIFP;IFP;IFP;;https://en.wikipedia.org/wiki/Laughlin/Bullhead_International_Airport
20161;KIGM;medium_airport;Kingman Airport;35.259499;-113.938004;3449;NA;US;US-AZ;Kingman;no;KIGM;IGM;IGM;;https://en.wikipedia.org/wiki/Kingman_Airport_(Arizona)
3607;KIKK;medium_airport;Greater Kankakee Airport;41.07139968869999;-87.8462982178;630;NA;US;US-IL;Kankakee;no;KIKK;IKK;IKK;http://kvaa.com/;https://en.wikipedia.org/wiki/Greater_Kankakee_Airport
3608;KILG;medium_airport;Wilmington Airport;39.678699;-75.606499;80;NA;US;US-DE;Wilmington;yes;KILG;ILG;ILG;;https://en.wikipedia.org/wiki/New_Castle_Airport
3609;KILM;medium_airport;Wilmington International Airport;34.270599365234375;-77.90260314941406;32;NA;US;US-NC;Wilmington;yes;KILM;ILM;ILM;;https://en.wikipedia.org/wiki/Wilmington_International_Airport
20173;KILN;medium_airport;Wilmington Airpark;39.427898407;-83.792098999;1077;NA;US;US-OH;Wilmington;no;KILN;ILN;ILN;http://www.wilmingtonairpark.com/;https://en.wikipedia.org/wiki/Airborne_Airpark
20177;KIMT;medium_airport;Ford Airport;45.81911;-88.114557;1182;NA;US;US-MI;Kingsford;yes;KIMT;IMT;IMT;http://www.fordairport.org/;https://en.wikipedia.org/wiki/Ford_Airport_(Iron_Mountain)
3610;KIND;large_airport;Indianapolis International Airport;39.7173;-86.294403;797;NA;US;US-IN;Indianapolis;yes;KIND;IND;IND;http://www.indianapolisairport.com/;https://en.wikipedia.org/wiki/Indianapolis_International_Airport
3611;KINK;medium_airport;Winkler County Airport;31.779600143399996;-103.200996399;2822;NA;US;US-TX;Wink;no;KINK;INK;INK;http://www.co.winkler.tx.us/default.aspx?Winkler_County/County.Airport;https://en.wikipedia.org/wiki/Winkler_County_Airport
3612;KINL;medium_airport;Falls International Airport;48.566200256347656;-93.4030990600586;1185;NA;US;US-MN;International Falls;yes;KINL;INL;INL;;https://en.wikipedia.org/wiki/Falls_International_Airport
3613;KINT;medium_airport;Smith Reynolds Airport;36.13370132446289;-80.22200012207031;969;NA;US;US-NC;Winston Salem;no;KINT;INT;INT;;https://en.wikipedia.org/wiki/Smith_Reynolds_Airport
20180;KINW;medium_airport;Winslow Lindbergh Regional Airport;35.021900177;-110.722999573;4941;NA;US;US-AZ;Winslow;no;KINW;INW;INW;;https://en.wikipedia.org/wiki/Winslow-Lindbergh_Regional_Airport
20184;KIPL;medium_airport;Imperial County Airport;32.83539;-115.574026;-54;NA;US;US-CA;Imperial;yes;KIPL;IPL;IPL;;https://en.wikipedia.org/wiki/Imperial_County_Airport
3614;KIPT;medium_airport;Williamsport Regional Airport;41.242126;-76.92245;529;NA;US;US-PA;Williamsport;yes;KIPT;IPT;IPT;;https://en.wikipedia.org/wiki/Williamsport_Regional_Airport
3615;KIRK;medium_airport;Kirksville Regional Airport;40.09349822998047;-92.5448989868164;966;NA;US;US-MO;Kirksville;yes;KIRK;IRK;IRK;;https://en.wikipedia.org/wiki/Kirksville_Regional_Airport
20187;KISM;medium_airport;Kissimmee Gateway Airport;28.2898006439;-81.4371032715;82;NA;US;US-FL;Orlando;no;KISM;ISM;ISM;http://www.kissimmee.org/index.aspx?page=111;https://en.wikipedia.org/wiki/Kissimmee_Gateway_Airport
20189;KISO;medium_airport;Kinston Regional Jetport At Stallings Field;35.331401825;-77.60880279540001;93;NA;US;US-NC;Kinston;no;KISO;ISO;ISO;http://www.jetkinston.com/;https://en.wikipedia.org/wiki/Kinston_Regional_Jetport
3616;KISP;medium_airport;Long Island Mac Arthur Airport;40.79520035;-73.10019684;99;NA;US;US-NY;Islip;yes;KISP;ISP;ISP;;https://en.wikipedia.org/wiki/Long_Island_MacArthur_Airport
20193;KITH;medium_airport;Ithaca Tompkins Regional Airport;42.49100112915039;-76.4583969116211;1099;NA;US;US-NY;Ithaca;yes;KITH;ITH;ITH;;https://en.wikipedia.org/wiki/Ithaca_Tompkins_Regional_Airport
3617;KIWA;medium_airport;Phoenix–Mesa Gateway Airport;33.3078;-111.654999;1382;NA;US;US-AZ;Mesa;yes;KIWA;AZA;IWA;https://www.gatewayairport.com/;https://en.wikipedia.org/wiki/Phoenix%E2%80%93Mesa_Gateway_Airport
3618;KJAC;medium_airport;Jackson Hole Airport;43.6072998046875;-110.73799896240234;6451;NA;US;US-WY;Jackson;yes;KJAC;JAC;JAC;;https://en.wikipedia.org/wiki/Jackson_Hole_Airport
3619;KJAN;medium_airport;Jackson-Medgar Wiley Evers International Airport;32.311199;-90.075897;346;NA;US;US-MS;Jackson;yes;KJAN;JAN;JAN;;https://en.wikipedia.org/wiki/Jackson-Evers_International_Airport
3620;KJAX;large_airport;Jacksonville International Airport;30.492469;-81.687813;30;NA;US;US-FL;Jacksonville;yes;KJAX;JAX;JAX;https://www.flyjacksonville.com/;https://en.wikipedia.org/wiki/Jacksonville_International_Airport
3621;KJBR;medium_airport;Jonesboro Municipal Airport;35.83169937133789;-90.64640045166016;262;NA;US;US-AR;Jonesboro;yes;KJBR;JBR;JBR;;https://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport
20205;KJCT;medium_airport;Kimble County Airport;30.5112991333;-99.7634963989;1749;NA;US;US-TX;Junction;no;KJCT;JCT;JCT;;
3622;KJFK;large_airport;John F Kennedy International Airport;40.639447;-73.779317;13;NA;US;US-NY;New York;yes;KJFK;JFK;JFK;https://www.jfkairport.com/;https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport
20213;KJHW;medium_airport;Chautauqua County-Jamestown Airport;42.15425;-79.254008;1723;NA;US;US-NY;Jamestown;no;KJHW;JHW;JHW;;https://en.wikipedia.org/wiki/Chautauqua_County-Jamestown_Airport
20216;KJKL;medium_airport;Julian Carroll Airport;37.59389877319336;-83.31729888916016;1381;NA;US;US-KY;Jackson;no;KJKL;;JKL;;
3623;KJLN;medium_airport;Joplin Regional Airport;37.151798;-94.498299;981;NA;US;US-MO;Joplin;yes;KJLN;JLN;JLN;;https://en.wikipedia.org/wiki/Joplin_Regional_Airport
3624;KJMS;medium_airport;Jamestown Regional Airport;46.92969894;-98.67819977;1500;NA;US;US-ND;Jamestown;yes;KJMS;JMS;JMS;;https://en.wikipedia.org/wiki/Jamestown_Regional_Airport
20218;KJNX;medium_airport;Johnston Regional Airport;35.540901;-78.390297;164;NA;US;US-NC;Smithfield;no;KJNX;;JNX;https://www.johnstonnc.com/JNX/;
20220;KJQF;medium_airport;Concord-Padgett Regional Airport;35.387798;-80.709099;705;NA;US;US-NC;Concord;yes;KJQF;USA;JQF;http://www.concordnc.gov/Departments/Concord-Regional-Airport;https://en.wikipedia.org/wiki/Concord_Regional_Airport
3625;KJST;medium_airport;John Murtha Johnstown Cambria County Airport;40.31610107421875;-78.83390045166016;2284;NA;US;US-PA;Johnstown;yes;KJST;JST;JST;;https://en.wikipedia.org/wiki/Johnstown-Cambria_County_Airport
20227;KJWY;medium_airport;Mid-Way Regional Airport;32.4587;-96.912399;713;NA;US;US-TX;Midlothian/Waxahachie;no;KJWY;;JWY;http://www.mid-wayregional.com/;https://en.wikipedia.org/wiki/Mid-Way_Regional_Airport
3626;KJXN;medium_airport;Jackson County Airport/Reynolds Field;42.260509;-84.463019;1001;NA;US;US-MI;Jackson;no;KJXN;JXN;JXN;http://www.co.jackson.mi.us/airport/;https://en.wikipedia.org/wiki/Jackson_County_Airport_(Michigan)
20277;KKLS;medium_airport;Southwest Washington Regional Airport;46.11800003049999;-122.898002625;20;NA;US;US-WA;Kelso;no;KKLS;KLS;KLS;http://www.kelso.gov/Departments%20%2526%20Services/Airport;https://en.wikipedia.org/wiki/Southwest_Washington_Regional_Airport
20317;KLAA;medium_airport;Southeast Colorado Regional Airport;38.066407;-102.691373;3706;NA;US;US-CO;Lamar;no;KLAA;LAA;LAA;http://www.ci.lamar.co.us/index.asp?Type=B_BASIC&SEC={C91FC3CC-5A83-4F9C-9AF7-A96F374C2EE5}&DE=;https://en.wikipedia.org/wiki/Lamar_Municipal_Airport_(Colorado)
3627;KLAF;medium_airport;Purdue University Airport;40.412875;-86.939363;606;NA;US;US-IN;West Lafayette;yes;KLAF;LAF;LAF;;https://en.wikipedia.org/wiki/Purdue_University_Airport
3628;KLAL;medium_airport;Lakeland Linder International Airport;27.987656;-82.018776;142;NA;US;US-FL;Lakeland;yes;KLAL;LAL;LAL;;https://en.wikipedia.org/wiki/Lakeland_Linder_Regional_Airport
3629;KLAN;medium_airport;Capital City Airport;42.77870178222656;-84.58740234375;861;NA;US;US-MI;Lansing;yes;KLAN;LAN;LAN;;https://en.wikipedia.org/wiki/Lansing_Capital_City_Airport
3630;KLAR;medium_airport;Laramie Regional Airport;41.31209945678711;-105.67500305175781;7284;NA;US;US-WY;Laramie;yes;KLAR;LAR;LAR;;https://en.wikipedia.org/wiki/Laramie_Regional_Airport
3631;KLAS;large_airport;Harry Reid International Airport;36.083361;-115.151817;2181;NA;US;US-NV;Las Vegas;yes;KLAS;LAS;LAS;https://www.harryreidairport.com/;https://en.wikipedia.org/wiki/Harry_Reid_International_Airport
20319;KLAW;medium_airport;Lawton Fort Sill Regional Airport;34.567699;-98.416603;1110;NA;US;US-OK;Lawton;yes;KLAW;LAW;LAW;;https://en.wikipedia.org/wiki/Lawton-Fort_Sill_Regional_Airport
3632;KLAX;large_airport;Los Angeles International Airport;33.942501;-118.407997;125;NA;US;US-CA;Los Angeles;yes;KLAX;LAX;LAX;https://www.flylax.com/;https://en.wikipedia.org/wiki/Los_Angeles_International_Airport
3633;KLBB;medium_airport;Lubbock Preston Smith International Airport;33.663601;-101.822998;3282;NA;US;US-TX;Lubbock;yes;KLBB;LBB;LBB;http://www.flylia.com/;https://en.wikipedia.org/wiki/Lubbock_Preston_Smith_International_Airport
3634;KLBE;medium_airport;Arnold Palmer Regional Airport;40.275902;-79.4048;1199;NA;US;US-PA;Latrobe;yes;KLBE;LBE;LBE;;https://en.wikipedia.org/wiki/Arnold_Palmer_Regional_Airport
3635;KLBF;medium_airport;North Platte Regional Airport Lee Bird Field;41.12620163;-100.6839981;2777;NA;US;US-NE;North Platte;yes;KLBF;LBF;LBF;;https://en.wikipedia.org/wiki/North_Platte_Regional_Airport
3636;KLBL;medium_airport;Liberal Mid-America Regional Airport;37.0442009;-100.9599991;2885;NA;US;US-KS;Liberal;yes;KLBL;LBL;LBL;;https://en.wikipedia.org/wiki/Liberal_Municipal_Airport
20322;KLBT;medium_airport;Lumberton Regional Airport;34.610773;-79.05943;126;NA;US;US-NC;Lumberton;no;KLBT;LBT;LBT;http://www.lumbertonmunicipalairport.com/default.htm;https://en.wikipedia.org/wiki/Lumberton_Municipal_Airport
20323;KLBX;medium_airport;Texas Gulf Coast Regional Airport;29.108601;-95.462097;25;NA;US;US-TX;Angleton;no;KLBX;LJN;LBX;http://www.flylbx.org/;https://en.wikipedia.org/wiki/Texas_Gulf_Coast_Regional_Airport
3637;KLCH;medium_airport;Lake Charles Regional Airport;30.126100540161133;-93.22329711914062;15;NA;US;US-LA;Lake Charles;yes;KLCH;LCH;LCH;;https://en.wikipedia.org/wiki/Lake_Charles_Regional_Airport
3638;KLCK;medium_airport;Rickenbacker International Airport;39.813801;-82.927803;744;NA;US;US-OH;Columbus;yes;KLCK;LCK;LCK;http://rickenbackerinlandport.com/en/rickenbacker-international-airport/;https://en.wikipedia.org/wiki/Rickenbacker_International_Airport
3639;KLEB;medium_airport;Lebanon Municipal Airport;43.626098632799994;-72.30419921880001;603;NA;US;US-NH;Lebanon;yes;KLEB;LEB;LEB;http://flyleb.com/;https://en.wikipedia.org/wiki/Lebanon_Municipal_Airport_(New_Hampshire)
20329;KLEE;medium_airport;Leesburg International Airport;28.82309914;-81.80870056;76;NA;US;US-FL;Leesburg;no;KLEE;LEE;LEE;http://www.leesburgflorida.gov/index.aspx?page=45;https://en.wikipedia.org/wiki/Leesburg_International_Airport
3640;KLEX;medium_airport;Blue Grass Airport;38.036499;-84.605904;979;NA;US;US-KY;Lexington;yes;KLEX;LEX;LEX;http://www.bluegrassairport.com/;https://en.wikipedia.org/wiki/Blue_Grass_Airport
3641;KLFI;medium_airport;Langley Air Force Base;37.082901;-76.360497;11;NA;US;US-VA;Hampton;no;KLFI;LFI;LFI;http://www.langleyafb.us/;https://en.wikipedia.org/wiki/Langley_Field
20332;KLFK;medium_airport;Angelina County Airport;31.2339992523;-94.75;296;NA;US;US-TX;Lufkin;no;KLFK;LFK;LFK;http://www.angelinacounty.net/departments/airport;https://en.wikipedia.org/wiki/Angelina_County_Airport
3642;KLFT;medium_airport;Lafayette Regional Airport;30.205299;-91.987602;42;NA;US;US-LA;Lafayette;yes;KLFT;LFT;LFT;http://www.lftairport.com/Home;https://en.wikipedia.org/wiki/Lafayette_Regional_Airport
3643;KLGA;large_airport;LaGuardia Airport;40.777199;-73.872597;21;NA;US;US-NY;New York;yes;KLGA;LGA;LGA;https://www.laguardiaairport.com/;https://en.wikipedia.org/wiki/LaGuardia_Airport
3644;KLGB;medium_airport;Long Beach Airport (Daugherty Field);33.816523;-118.149891;60;NA;US;US-CA;Long Beach;yes;KLGB;LGB;LGB;http://www.lgb.org/;https://en.wikipedia.org/wiki/Long_Beach_Airport
20337;KLGU;medium_airport;Logan-Cache Airport;41.7911987305;-111.851997375;4457;NA;US;US-UT;Logan;no;KLGU;LGU;LGU;http://logan-cacheairport.org/;https://en.wikipedia.org/wiki/Logan-Cache_Airport
3645;KLIT;medium_airport;Bill & Hillary Clinton National Airport/Adams Field;34.729582;-92.223728;262;NA;US;US-AR;Little Rock;yes;KLIT;LIT;LIT;;https://en.wikipedia.org/wiki/Little_Rock_National_Airport
20354;KLLQ;medium_airport;Monticello Municipal Ellis Field;33.638599;-91.750999;270;NA;US;US-AR;Monticello;no;KLLQ;;LLQ;;https://en.wikipedia.org/wiki/Monticello_Municipal_Airport_(Arkansas)
3646;KLMT;medium_airport;Crater Lake-Klamath Regional Airport;42.156101;-121.733002;4095;NA;US;US-OR;Klamath Falls;no;KLMT;LMT;LMT;;https://en.wikipedia.org/wiki/Klamath_Falls_Airport
20359;KLND;medium_airport;Hunt Field;42.815201;-108.730003;5586;NA;US;US-WY;Lander;no;KLND;LND;LND;;https://en.wikipedia.org/wiki/Hunt_Field
3647;KLNK;medium_airport;Lincoln Airport;40.85100173950195;-96.75920104980469;1219;NA;US;US-NE;Lincoln;yes;KLNK;LNK;LNK;http://www.lincolnairport.com/;https://en.wikipedia.org/wiki/Lincoln_Airport_%28Nebraska%29
3648;KLNS;medium_airport;Lancaster Airport;40.121700286865234;-76.29609680175781;403;NA;US;US-PA;Lancaster;yes;KLNS;LNS;LNS;;https://en.wikipedia.org/wiki/Lancaster_Airport_(Pennsylvania)
20364;KLOL;medium_airport;Derby Field;40.0663986206;-118.565002441;3904;NA;US;US-NV;Lovelock;no;KLOL;LOL;LOL;http://pershingcounty.net/index.php/Derby-Field-Airport/derby-field-airport.html;https://en.wikipedia.org/wiki/Derby_Field
3649;KLOU;medium_airport;Bowman Field;38.2280006409;-85.6636962891;546;NA;US;US-KY;Louisville;no;KLOU;LOU;LOU;http://www.flylouisville.com/bowman-field/fast-facts/;https://en.wikipedia.org/wiki/Bowman_Field_(airport)
3650;KLOZ;medium_airport;London-Corbin Airport/Magee Field;37.0821990967;-84.08489990230001;1212;NA;US;US-KY;London;no;KLOZ;LOZ;LOZ;http://www.london-corbinairport.com/;https://en.wikipedia.org/wiki/London-Corbin_Airport
3651;KLRD;medium_airport;Laredo International Airport;27.543800354003906;-99.46160125732422;508;NA;US;US-TX;Laredo;yes;KLRD;LRD;LRD;;https://en.wikipedia.org/wiki/Laredo_International_Airport
3652;KLRF;medium_airport;Little Rock Air Force Base;34.916900634799994;-92.14969635010002;311;NA;US;US-AR;Jacksonville;no;KLRF;LRF;LRF;http://www.littlerock.af.mil/;https://en.wikipedia.org/wiki/Little_Rock_Air_Force_Base
3653;KLRU;medium_airport;Las Cruces International Airport;32.289398;-106.921997;4456;NA;US;US-NM;Las Cruces;yes;KLRU;LRU;LRU;;https://en.wikipedia.org/wiki/Las_Cruces_International_Airport
3654;KLSE;medium_airport;La Crosse Regional Airport;43.879002;-91.256699;655;NA;US;US-WI;La Crosse;yes;KLSE;LSE;LSE;http://www.lseairport.com/;https://en.wikipedia.org/wiki/La_Crosse_Municipal_Airport
3655;KLSF;medium_airport;Lawson Army Air Field;32.332546;-84.988003;232;NA;US;US-GA;Fort Benning;no;KLSF;LSF;LSF;;https://en.wikipedia.org/wiki/Lawson_Army_Airfield
3656;KLSV;medium_airport;Nellis Air Force Base;36.2361984253;-115.033996582;1870;NA;US;US-NV;Las Vegas;no;KLSV;LSV;LSV;http://www.nellis.af.mil/;https://en.wikipedia.org/wiki/Nellis_Air_Force_Base
3657;KLTS;medium_airport;Altus Air Force Base;34.667099;-99.266701;1382;NA;US;US-OK;Altus;no;KLTS;LTS;LTS;http://www.altus.af.mil/;https://en.wikipedia.org/wiki/Altus_Air_Force_Base
3658;KLUF;medium_airport;Luke Air Force Base;33.535;-112.383003;1085;NA;US;US-AZ;Glendale;no;KLUF;LUF;LUF;http://www.luke.af.mil/;https://en.wikipedia.org/wiki/Luke_Air_Force_Base
3659;KLUK;medium_airport;Cincinnati Municipal Airport Lunken Field;39.102357;-84.418945;483;NA;US;US-OH;Cincinnati;yes;KLUK;LUK;LUK;;https://en.wikipedia.org/wiki/Cincinnati_Municipal_Airport
20386;KLVM;medium_airport;Mission Field;45.6994018555;-110.447998047;4660;NA;US;US-MT;Livingston;no;KLVM;LVM;LVM;http://www.parkcounty.org/site/Air_M_1.html#mf;https://en.wikipedia.org/wiki/Mission_Field
20388;KLVS;medium_airport;Las Vegas Municipal Airport;35.654202;-105.141998;6877;NA;US;US-NM;Las Vegas;no;KLVS;LVS;LVS;http://www.lasvegasnm.gov/business/municipal_airport/index.php;https://en.wikipedia.org/wiki/Las_Vegas_Municipal_Airport
20390;KLWB;medium_airport;Greenbrier Valley Airport;37.857914;-80.400438;2302;NA;US;US-WV;Lewisburg;yes;KLWB;LWB;LWB;;https://en.wikipedia.org/wiki/Greenbrier_Valley_Airport
3660;KLWM;medium_airport;Lawrence Municipal Airport;42.717201232899995;-71.1233978271;148;NA;US;US-MA;Lawrence;no;KLWM;LWM;LWM;http://www.lawrencemunicipalairport.com/;https://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Massachusetts)
20393;KLWS;medium_airport;Lewiston Nez Perce County Airport;46.3745002746582;-117.01499938964844;1442;NA;US;US-ID;Lewiston;yes;KLWS;LWS;LWS;;https://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport
