id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,local_code,home_link,wikipedia_link
3561,KGPT,medium_airport,Gulfport Biloxi International Airport,30.407301,-89.070099,28.0,NA,US,US-MS,Gulfport,yes,KGPT,GPT,GPT,,https://en.wikipedia.org/wiki/Gulfport-Biloxi_International_Airport
3562,KGRB,medium_airport,Austin Straubel International Airport,44.483459,-88.130805,695.0,NA,US,US-WI,Green Bay,yes,KGRB,GRB,GRB,,https://en.wikipedia.org/wiki/Austin_Straubel_International_Airport
3563,KGRF,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,300.0,NA,US,US-WA,Fort Lewis/Tacoma,no,KGRF,GRF,GRF,,https://en.wikipedia.org/wiki/Gray_Army_Airfield
3564,KGRI,medium_airport,Central Nebraska Regional Airport,40.96749877929688,-98.30960083007812,1847.0,NA,US,US-NE,Grand Island,yes,KGRI,GRI,GRI,,https://en.wikipedia.org/wiki/Central_Nebraska_Regional_Airport
3567,KGSB,medium_airport,Seymour Johnson Air Force Base,35.339401,-77.960602,109.0,NA,US,US-NC,Goldsboro,no,KGSB,GSB,GSB,http://www.seymourjohnson.af.mil/,https://en.wikipedia.org/wiki/Seymour_Johnson_Air_Force_Base
3568,KGSO,medium_airport,Piedmont Triad International Airport,36.097801,-79.937302,925.0,NA,US,US-NC,Greensboro,yes,KGSO,GSO,GSO,,https://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport
3569,KGSP,medium_airport,Greenville Spartanburg International Airport,34.895699,-82.218903,964.0,NA,US,US-SC,Greer,yes,KGSP,GSP,GSP,,https://en.wikipedia.org/wiki/Greenville-Spartanburg_International_Airport
3570,KGTB,medium_airport,Wheeler Sack Army Air Field,44.05559921,-75.71949768,688.0,NA,US,US-NY,Fort Drum,no,KGTB,,GTB,,https://en.wikipedia.org/wiki/Wheeler-Sack_Army_Airfield
3571,KGTF,medium_airport,Great Falls International Airport,47.48199844,-111.3710022,3680.0,NA,US,US-MT,Great Falls,yes,KGTF,GTF,GTF,,https://en.wikipedia.org/wiki/Great_Falls_International_Airport
19982,KGTR,medium_airport,Golden Triangle Regional Airport,33.450298,-88.5914,264.0,NA,US,US-MS,Columbus/W Point/Starkville,yes,KGTR,GTR,GTR,,https://en.wikipedia.org/wiki/Golden_Triangle_Regional_Airport
19984,KGUC,medium_airport,Gunnison Crested Butte Regional Airport,38.534672,-106.934566,7680.0,NA,US,US-CO,Gunnison,yes,KGUC,GUC,GUC,,https://en.wikipedia.org/wiki/Gunnison-Crested_Butte_Regional_Airport
3572,KGUP,medium_airport,Gallup Municipal Airport,35.511653,-108.788166,6472.0,NA,US,US-NM,Gallup,yes,KGUP,GUP,GUP,,https://en.wikipedia.org/wiki/Gallup_Municipal_Airport
3573,KGUS,medium_airport,Grissom Air Reserve Base,40.648102,-86.1521,812.0,NA,US,US-IN,Peru,no,KGUS,GUS,GUS,http://www.grissom.afrc.af.mil/,https://en.wikipedia.org/wiki/Grissom_Air_Reserve_Base
19985,KGUY,medium_airport,Guymon Municipal Airport,36.6851005554,-101.508003235,3123.0,NA,US,US-OK,Guymon,no,KGUY,GUY,GUY,http://www.guymonok.org/index.aspx?NID=179,https://en.wikipedia.org/wiki/Guymon_Municipal_Airport
3575,KGYY,medium_airport,Gary Chicago International Airport,41.61629867553711,-87.41280364990234,591.0,NA,US,US-IN,Gary,no,KGYY,GYY,GYY,,https://en.wikipedia.org/wiki/Gary/Chicago_International_Airport
20027,KHBG,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,151.0,NA,US,US-MS,Hattiesburg,no,KHBG,HBG,HBG,,https://en.wikipedia.org/wiki/Hattiesburg_Bobby_L._Chain_Municipal_Airport
20029,KHBR,medium_airport,Hobart Regional Airport,34.991317,-99.051313,1563.0,NA,US,US-OK,Hobart,no,KHBR,HBR,HBR,,https://en.wikipedia.org/wiki/Hobart_Regional_Airport
20038,KHDN,medium_airport,Yampa Valley Airport,40.481201,-107.218002,6606.0,NA,US,US-CO,Hayden,yes,KHDN,HDN,HDN,,https://en.wikipedia.org/wiki/Yampa_Valley_Airport
3576,KHFD,medium_airport,Hartford Brainard Airport,41.736698150635,-72.649398803711,18.0,NA,US,US-CT,Hartford,no,KHFD,HFD,HFD,,https://en.wikipedia.org/wiki/Hartford-Brainard_Airport
3577,KHGR,medium_airport,Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,703.0,NA,US,US-MD,Hagerstown,yes,KHGR,HGR,HGR,,https://en.wikipedia.org/wiki/Hagerstown_Regional_Airport
3579,KHIB,medium_airport,Range Regional Airport,47.384831,-92.836905,1354.0,NA,US,US-MN,Hibbing,yes,KHIB,HIB,HIB,,https://en.wikipedia.org/wiki/Range_Regional_Airport
3580,KHIF,medium_airport,Hill Air Force Base,41.12403,-111.973086,4789.0,NA,US,US-UT,Ogden,no,KHIF,HIF,HIF,http://www.hill.af.mil/,https://en.wikipedia.org/wiki/Hill_Air_Force_Base
20053,KHII,medium_airport,Lake Havasu City International Airport,34.571098,-114.358002,783.0,NA,US,US-AZ,Lake Havasu City,no,KHII,HII,HII,,https://en.wikipedia.org/wiki/Lake_Havasu_City_Airport
3581,KHKY,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,1190.0,NA,US,US-NC,Hickory,no,KHKY,HKY,HKY,,https://en.wikipedia.org/wiki/Hickory_Regional_Airport
20061,KHLG,medium_airport,Wheeling Ohio County Airport,40.1749992371,-80.6463012695,1195.0,NA,US,US-WV,Wheeling,no,KHLG,HLG,HLG,,https://en.wikipedia.org/wiki/Wheeling_Ohio_County_Airport
3582,KHLN,medium_airport,Helena Regional Airport,46.6068,-111.983002,3877.0,NA,US,US-MT,Helena,yes,KHLN,HLN,HLN,,https://en.wikipedia.org/wiki/Helena_Regional_Airport
3584,KHMN,medium_airport,Holloman Air Force Base,32.852501,-106.107002,4093.0,NA,US,US-NM,Alamogordo,no,KHMN,HMN,HMN,http://www.holloman.af.mil/,https://en.wikipedia.org/wiki/Holloman_Air_Force_Base
20071,KHOB,medium_airport,Lea County Regional Airport,32.6875,-103.217003,3661.0,NA,US,US-NM,Hobbs,yes,KHOB,HOB,HOB,,https://en.wikipedia.org/wiki/Lea_County_Regional_Airport
3585,KHON,medium_airport,Huron Regional Airport,44.385201,-98.2285,1289.0,NA,US,US-SD,Huron,no,KHON,HON,HON,,https://en.wikipedia.org/wiki/Huron_Regional_Airport
3586,KHOP,medium_airport,Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,573.0,NA,US,US-KY,Fort Campbell,no,KHOP,HOP,HOP,,https://en.wikipedia.org/wiki/Campbell_Army_Airfield
3587,KHOT,medium_airport,Memorial Field Airport,34.4788,-93.096262,540.0,NA,US,US-AR,Hot Springs,yes,KHOT,HOT,HOT,,https://en.wikipedia.org/wiki/Hot_Springs_Memorial_Field_Airport
3588,KHOU,medium_airport,William P Hobby Airport,29.645399,-95.2789,46.0,NA,US,US-TX,Houston,yes,KHOU,HOU,HOU,http://www.fly2houston.com/hobbyHome,https://en.wikipedia.org/wiki/William_P._Hobby_Airport
3589,KHPN,medium_airport,Westchester County Airport,41.06700134277344,-73.70760345458984,439.0,NA,US,US-NY,White Plains,yes,KHPN,HPN,HPN,,https://en.wikipedia.org/wiki/Westchester_County_Airport
3590,KHQM,medium_airport,Bowerman Airport,46.9711990356,-123.93699646,18.0,NA,US,US-WA,Hoquiam,no,KHQM,HQM,HQM,http://www.portofgraysharbor.com/airport/airport.php,https://en.wikipedia.org/wiki/Bowerman_Airport
3591,KHRL,medium_airport,Valley International Airport,26.228500366210938,-97.65440368652344,36.0,NA,US,US-TX,Harlingen,yes,KHRL,HRL,HRL,,https://en.wikipedia.org/wiki/Valley_International_Airport
3592,KHRO,medium_airport,Boone County Airport,36.26150131225586,-93.15470123291016,1365.0,NA,US,US-AR,Harrison,yes,KHRO,HRO,HRO,,https://en.wikipedia.org/wiki/Boone_County_Airport
20081,KHRT,medium_airport,Hurlburt Field,30.427799,-86.689301,38.0,NA,US,US-FL,Mary Esther,no,KHRT,,HRT,,https://en.wikipedia.org/wiki/Hurlburt_Field
3593,KHST,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,5.0,NA,US,US-FL,Homestead,no,KHST,HST,HST,http://www.homestead.afrc.af.mil/,https://en.wikipedia.org/wiki/Homestead_Air_Reserve_Base
3594,KHSV,medium_airport,Huntsville International Carl T Jones Field,34.637199,-86.775101,629.0,NA,US,US-AL,Huntsville,yes,KHSV,HSV,HSV,http://www.flyhuntsville.com/portal/#.VbaG-_lVhBc,https://en.wikipedia.org/wiki/Huntsville_International_Airport
3595,KHTS,medium_airport,Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,828.0,NA,US,US-WV,Huntington,yes,KHTS,HTS,HTS,,https://en.wikipedia.org/wiki/Tri-State_Airport
3596,KHUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684.0,NA,US,US-AL,Redstone Arsnl Huntsville,no,KHUA,HUA,HUA,,https://en.wikipedia.org/wiki/Redstone_Army_Airfield
3597,KHUF,medium_airport,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,589.0,NA,US,US-IN,Terre Haute,no,KHUF,HUF,HUF,http://huf.com/,https://en.wikipedia.org/wiki/Terre_Haute_Regional_Airport
20095,KHUL,medium_airport,Houlton International Airport,46.1231002808,-67.792098999,489.0,NA,US,US-ME,Houlton,no,KHUL,HUL,HUL,,https://en.wikipedia.org/wiki/Houlton_International_Airport
3598,KHUT,medium_airport,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,1543.0,NA,US,US-KS,Hutchinson,no,KHUT,HUT,HUT,http://www.hutchgov.com/department/?fDD=20-0,https://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas)
3599,KHVN,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12.0,NA,US,US-CT,New Haven,yes,KHVN,HVN,HVN,,https://en.wikipedia.org/wiki/Tweed_New_Haven_Regional_Airport
20099,KHVR,medium_airport,Havre City County Airport,48.541387,-109.762859,2591.0,NA,US,US-MT,Havre,yes,KHVR,HVR,HVR,,https://en.wikipedia.org/wiki/Havre_City%E2%80%93County_Airport
20105,KHXD,medium_airport,Hilton Head Airport,32.2244,-80.697502,19.0,NA,US,US-SC,Hilton Head Island,yes,KHXD,HHH,HXD,https://www.hiltonheadairport.com/,https://en.wikipedia.org/wiki/Hilton_Head_Airport
3600,KHYA,medium_airport,Cape Cod Gateway Airport,41.6693,-70.280403,54.0,NA,US,US-MA,Hyannis,yes,KHYA,HYA,HYA,,https://en.wikipedia.org/wiki/Barnstable_Municipal_Airport
20107,KHYI,medium_airport,San Marcos Regional Airport,29.8927,-97.862999,597.0,NA,US,US-TX,San Marcos,no,KHYI,,HYI,,https://en.wikipedia.org/wiki/San_Marcos_Regional_Airport
20108,KHYR,medium_airport,Sawyer County Airport,46.025199890100005,-91.44429779050002,1216.0,NA,US,US-WI,Hayward,no,KHYR,HYR,HYR,http://sawyercountygov.org/Departments/Airport/tabid/93/Default.aspx,https://en.wikipedia.org/wiki/Sawyer_County_Airport
20109,KHYS,medium_airport,Hays Regional Airport,38.844521,-99.273148,1999.0,NA,US,US-KS,Hays,yes,KHYS,HYS,HYS,,https://en.wikipedia.org/wiki/Hays_Regional_Airport
3601,KIAB,medium_airport,McConnell Air Force Base,37.621899,-97.268204,1371.0,NA,US,US-KS,Wichita,no,KIAB,IAB,IAB,http://public.mcconnell.amc.af.mil/,https://en.wikipedia.org/wiki/McConnell_Air_Force_Base
3602,KIAD,large_airport,Washington Dulles International Airport,38.9445,-77.455803,312.0,NA,US,US-VA,Dulles,yes,KIAD,IAD,IAD,http://www.mwaa.com/dulles/,https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport
3603,KIAG,medium_airport,Niagara Falls International Airport,43.1073,-78.946198,589.0,NA,US,US-NY,Niagara Falls,yes,KIAG,IAG,IAG,,https://en.wikipedia.org/wiki/Niagara_Falls_International_Airport
3604,KIAH,large_airport,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,97.0,NA,US,US-TX,Houston,yes,KIAH,IAH,IAH,http://www.fly2houston.com/iah,https://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport
3605,KICT,medium_airport,Wichita Eisenhower National Airport,37.649899,-97.433098,1333.0,NA,US,US-KS,Wichita,yes,KICT,ICT,ICT,,https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport
3606,KIDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744.0,NA,US,US-ID,Idaho Falls,yes,KIDA,IDA,IDA,,https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport
20160,KIFP,medium_airport,Laughlin Bullhead International Airport,35.157398,-114.559998,701.0,NA,US,US-AZ,Bullhead City,no,KIFP,IFP,IFP,,https://en.wikipedia.org/wiki/Laughlin/Bullhead_International_Airport
20161,KIGM,medium_airport,Kingman Airport,35.259499,-113.938004,3449.0,NA,US,US-AZ,Kingman,no,KIGM,IGM,IGM,,https://en.wikipedia.org/wiki/Kingman_Airport_(Arizona)
3607,KIKK,medium_airport,Greater Kankakee Airport,41.07139968869999,-87.8462982178,630.0,NA,US,US-IL,Kankakee,no,KIKK,IKK,IKK,http://kvaa.com/,https://en.wikipedia.org/wiki/Greater_Kankakee_Airport
3608,KILG,medium_airport,Wilmington Airport,39.678699,-75.606499,80.0,NA,US,US-DE,Wilmington,yes,KILG,ILG,ILG,,https://en.wikipedia.org/wiki/New_Castle_Airport
3609,KILM,medium_airport,Wilmington International Airport,34.270599365234375,-77.90260314941406,32.0,NA,US,US-NC,Wilmington,yes,KILM,ILM,ILM,,https://en.wikipedia.org/wiki/Wilmington_International_Airport
20173,KILN,medium_airport,Wilmington Airpark,39.427898407,-83.792098999,1077.0,NA,US,US-OH,Wilmington,no,KILN,ILN,ILN,http://www.wilmingtonairpark.com/,https://en.wikipedia.org/wiki/Airborne_Airpark
20177,KIMT,medium_airport,Ford Airport,45.81911,-88.114557,1182.0,NA,US,US-MI,Kingsford,yes,KIMT,IMT,IMT,http://www.fordairport.org/,https://en.wikipedia.org/wiki/Ford_Airport_(Iron_Mountain)
3610,KIND,large_airport,Indianapolis International Airport,39.7173,-86.294403,797.0,NA,US,US-IN,Indianapolis,yes,KIND,IND,IND,http://www.indianapolisairport.com/,https://en.wikipedia.org/wiki/Indianapolis_International_Airport
3611,KINK,medium_airport,Winkler County Airport,31.7796001434,-103.200996399,2822.0,NA,US,US-TX,Wink,no,KINK,INK,INK,http://www.co.winkler.tx.us/default.aspx?Winkler_County/County.Airport,https://en.wikipedia.org/wiki/Winkler_County_Airport
3612,KINL,medium_airport,Falls International Airport,48.566200256347656,-93.4030990600586,1185.0,NA,US,US-MN,International Falls,yes,KINL,INL,INL,,https://en.wikipedia.org/wiki/Falls_International_Airport
3613,KINT,medium_airport,Smith Reynolds Airport,36.13370132446289,-80.22200012207031,969.0,NA,US,US-NC,Winston Salem,no,KINT,INT,INT,,https://en.wikipedia.org/wiki/Smith_Reynolds_Airport
20180,KINW,medium_airport,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573,4941.0,NA,US,US-AZ,Winslow,no,KINW,INW,INW,,https://en.wikipedia.org/wiki/Winslow-Lindbergh_Regional_Airport
20184,KIPL,medium_airport,Imperial County Airport,32.83539,-115.574026,-54.0,NA,US,US-CA,Imperial,yes,KIPL,IPL,IPL,,https://en.wikipedia.org/wiki/Imperial_County_Airport
3614,KIPT,medium_airport,Williamsport Regional Airport,41.242126,-76.92245,529.0,NA,US,US-PA,Williamsport,yes,KIPT,IPT,IPT,,https://en.wikipedia.org/wiki/Williamsport_Regional_Airport
3615,KIRK,medium_airport,Kirksville Regional Airport,40.09349822998047,-92.5448989868164,966.0,NA,US,US-MO,Kirksville,yes,KIRK,IRK,IRK,,https://en.wikipedia.org/wiki/Kirksville_Regional_Airport
20187,KISM,medium_airport,Kissimmee Gateway Airport,28.2898006439,-81.4371032715,82.0,NA,US,US-FL,Orlando,no,KISM,ISM,ISM,http://www.kissimmee.org/index.aspx?page=111,https://en.wikipedia.org/wiki/Kissimmee_Gateway_Airport
20189,KISO,medium_airport,Kinston Regional Jetport At Stallings Field,35.331401825,-77.60880279540001,93.0,NA,US,US-NC,Kinston,no,KISO,ISO,ISO,http://www.jetkinston.com/,https://en.wikipedia.org/wiki/Kinston_Regional_Jetport
3616,KISP,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99.0,NA,US,US-NY,Islip,yes,KISP,ISP,ISP,,https://en.wikipedia.org/wiki/Long_Island_MacArthur_Airport
20193,KITH,medium_airport,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211,1099.0,NA,US,US-NY,Ithaca,yes,KITH,ITH,ITH,,https://en.wikipedia.org/wiki/Ithaca_Tompkins_Regional_Airport
3617,KIWA,medium_airport,Phoenix–Mesa Gateway Airport,33.3078,-111.654999,1382.0,NA,US,US-AZ,Mesa,yes,KIWA,AZA,IWA,https://www.gatewayairport.com/,https://en.wikipedia.org/wiki/Phoenix%E2%80%93Mesa_Gateway_Airport
3618,KJAC,medium_airport,Jackson Hole Airport,43.6072998046875,-110.73799896240234,6451.0,NA,US,US-WY,Jackson,yes,KJAC,JAC,JAC,,https://en.wikipedia.org/wiki/Jackson_Hole_Airport
3619,KJAN,medium_airport,Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,346.0,NA,US,US-MS,Jackson,yes,KJAN,JAN,JAN,,https://en.wikipedia.org/wiki/Jackson-Evers_International_Airport
3620,KJAX,large_airport,Jacksonville International Airport,30.492469,-81.687813,30.0,NA,US,US-FL,Jacksonville,yes,KJAX,JAX,JAX,https://www.flyjacksonville.com/,https://en.wikipedia.org/wiki/Jacksonville_International_Airport
3621,KJBR,medium_airport,Jonesboro Municipal Airport,35.83169937133789,-90.64640045166016,262.0,NA,US,US-AR,Jonesboro,yes,KJBR,JBR,JBR,,https://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport
20205,KJCT,medium_airport,Kimble County Airport,30.5112991333,-99.7634963989,1749.0,NA,US,US-TX,Junction,no,KJCT,JCT,JCT,,
3622,KJFK,large_airport,John F Kennedy International Airport,40.639447,-73.779317,13.0,NA,US,US-NY,New York,yes,KJFK,JFK,JFK,https://www.jfkairport.com/,https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport
20213,KJHW,medium_airport,Chautauqua County-Jamestown Airport,42.15425,-79.254008,1723.0,NA,US,US-NY,Jamestown,no,KJHW,JHW,JHW,,https://en.wikipedia.org/wiki/Chautauqua_County-Jamestown_Airport
20216,KJKL,medium_airport,Julian Carroll Airport,37.59389877319336,-83.31729888916016,1381.0,NA,US,US-KY,Jackson,no,KJKL,,JKL,,
3623,KJLN,medium_airport,Joplin Regional Airport,37.151798,-94.498299,981.0,NA,US,US-MO,Joplin,yes,KJLN,JLN,JLN,,https://en.wikipedia.org/wiki/Joplin_Regional_Airport
3624,KJMS,medium_airport,Jamestown Regional Airport,46.92969894,-98.67819977,1500.0,NA,US,US-ND,Jamestown,yes,KJMS,JMS,JMS,,https://en.wikipedia.org/wiki/Jamestown_Regional_Airport
20218,KJNX,medium_airport,Johnston Regional Airport,35.540901,-78.390297,164.0,NA,US,US-NC,Smithfield,no,KJNX,,JNX,https://www.johnstonnc.com/JNX/,
20220,KJQF,medium_airport,Concord-Padgett Regional Airport,35.387798,-80.709099,705.0,NA,US,US-NC,Concord,yes,KJQF,USA,JQF,http://www.concordnc.gov/Departments/Concord-Regional-Airport,https://en.wikipedia.org/wiki/Concord_Regional_Airport
3625,KJST,medium_airport,John Murtha Johnstown Cambria County Airport,40.31610107421875,-78.83390045166016,2284.0,NA,US,US-PA,Johnstown,yes,KJST,JST,JST,,https://en.wikipedia.org/wiki/Johnstown-Cambria_County_Airport
20277,KKLS,medium_airport,Southwest Washington Regional Airport,46.11800003049999,-122.898002625,20.0,NA,US,US-WA,Kelso,no,KKLS,KLS,KLS,http://www.kelso.gov/Departments%20%2526%20Services/Airport,https://en.wikipedia.org/wiki/Southwest_Washington_Regional_Airport
20317,KLAA,medium_airport,Southeast Colorado Regional Airport,38.066407,-102.691373,3706.0,NA,US,US-CO,Lamar,no,KLAA,LAA,LAA,http://www.ci.lamar.co.us/index.asp?Type=B_BASIC&SEC={C91FC3CC-5A83-4F9C-9AF7-A96F374C2EE5}&DE=,https://en.wikipedia.org/wiki/Lamar_Municipal_Airport_(Colorado)
3627,KLAF,medium_airport,Purdue University Airport,40.412875,-86.939363,606.0,NA,US,US-IN,West Lafayette,yes,KLAF,LAF,LAF,,https://en.wikipedia.org/wiki/Purdue_University_Airport
3628,KLAL,medium_airport,Lakeland Linder International Airport,27.987656,-82.018776,142.0,NA,US,US-FL,Lakeland,yes,KLAL,LAL,LAL,,https://en.wikipedia.org/wiki/Lakeland_Linder_Regional_Airport
3630,KLAR,medium_airport,Laramie Regional Airport,41.31209945678711,-105.6750030517578,7284.0,NA,US,US-WY,Laramie,yes,KLAR,LAR,LAR,,https://en.wikipedia.org/wiki/Laramie_Regional_Airport
3631,KLAS,large_airport,Harry Reid International Airport,36.083361,-115.151817,2181.0,NA,US,US-NV,Las Vegas,yes,KLAS,LAS,LAS,https://www.harryreidairport.com/,https://en.wikipedia.org/wiki/Harry_Reid_International_Airport
20319,KLAW,medium_airport,Lawton Fort Sill Regional Airport,34.567699,-98.416603,1110.0,NA,US,US-OK,Lawton,yes,KLAW,LAW,LAW,,https://en.wikipedia.org/wiki/Lawton-Fort_Sill_Regional_Airport
3632,KLAX,large_airport,Los Angeles International Airport,33.942501,-118.407997,125.0,NA,US,US-CA,Los Angeles,yes,KLAX,LAX,LAX,https://www.flylax.com/,https://en.wikipedia.org/wiki/Los_Angeles_International_Airport
3633,KLBB,medium_airport,Lubbock Preston Smith International Airport,33.663601,-101.822998,3282.0,NA,US,US-TX,Lubbock,yes,KLBB,LBB,LBB,http://www.flylia.com/,https://en.wikipedia.org/wiki/Lubbock_Preston_Smith_International_Airport
3634,KLBE,medium_airport,Arnold Palmer Regional Airport,40.275902,-79.4048,1199.0,NA,US,US-PA,Latrobe,yes,KLBE,LBE,LBE,,https://en.wikipedia.org/wiki/Arnold_Palmer_Regional_Airport
3635,KLBF,medium_airport,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,2777.0,NA,US,US-NE,North Platte,yes,KLBF,LBF,LBF,,https://en.wikipedia.org/wiki/North_Platte_Regional_Airport
3636,KLBL,medium_airport,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,2885.0,NA,US,US-KS,Liberal,yes,KLBL,LBL,LBL,,https://en.wikipedia.org/wiki/Liberal_Municipal_Airport
20322,KLBT,medium_airport,Lumberton Regional Airport,34.610773,-79.05943,126.0,NA,US,US-NC,Lumberton,no,KLBT,LBT,LBT,http://www.lumbertonmunicipalairport.com/default.htm,https://en.wikipedia.org/wiki/Lumberton_Municipal_Airport
20323,KLBX,medium_airport,Texas Gulf Coast Regional Airport,29.108601,-95.462097,25.0,NA,US,US-TX,Angleton,no,KLBX,LJN,LBX,http://www.flylbx.org/,https://en.wikipedia.org/wiki/Texas_Gulf_Coast_Regional_Airport
3637,KLCH,medium_airport,Lake Charles Regional Airport,30.126100540161133,-93.22329711914062,15.0,NA,US,US-LA,Lake Charles,yes,KLCH,LCH,LCH,,https://en.wikipedia.org/wiki/Lake_Charles_Regional_Airport
3638,KLCK,medium_airport,Rickenbacker International Airport,39.813801,-82.927803,744.0,NA,US,US-OH,Columbus,yes,KLCK,LCK,LCK,http://rickenbackerinlandport.com/en/rickenbacker-international-airport/,https://en.wikipedia.org/wiki/Rickenbacker_International_Airport
20329,KLEE,medium_airport,Leesburg International Airport,28.82309914,-81.80870056,76.0,NA,US,US-FL,Leesburg,no,KLEE,LEE,LEE,http://www.leesburgflorida.gov/index.aspx?page=45,https://en.wikipedia.org/wiki/Leesburg_International_Airport
3640,KLEX,medium_airport,Blue Grass Airport,38.036499,-84.605904,979.0,NA,US,US-KY,Lexington,yes,KLEX,LEX,LEX,http://www.bluegrassairport.com/,https://en.wikipedia.org/wiki/Blue_Grass_Airport
3641,KLFI,medium_airport,Langley Air Force Base,37.082901,-76.360497,11.0,NA,US,US-VA,Hampton,no,KLFI,LFI,LFI,http://www.langleyafb.us/,https://en.wikipedia.org/wiki/Langley_Field
3642,KLFT,medium_airport,Lafayette Regional Airport,30.205299,-91.987602,42.0,NA,US,US-LA,Lafayette,yes,KLFT,LFT,LFT,http://www.lftairport.com/Home,https://en.wikipedia.org/wiki/Lafayette_Regional_Airport
3643,KLGA,large_airport,LaGuardia Airport,40.777199,-73.872597,21.0,NA,US,US-NY,New York,yes,KLGA,LGA,LGA,https://www.laguardiaairport.com/,https://en.wikipedia.org/wiki/LaGuardia_Airport
3644,KLGB,medium_airport,Long Beach Airport (Daugherty Field),33.816523,-118.149891,60.0,NA,US,US-CA,Long Beach,yes,KLGB,LGB,LGB,http://www.lgb.org/,https://en.wikipedia.org/wiki/Long_Beach_Airport
20337,KLGU,medium_airport,Logan-Cache Airport,41.7911987305,-111.851997375,4457.0,NA,US,US-UT,Logan,no,KLGU,LGU,LGU,http://logan-cacheairport.org/,https://en.wikipedia.org/wiki/Logan-Cache_Airport
3645,KLIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,262.0,NA,US,US-AR,Little Rock,yes,KLIT,LIT,LIT,,https://en.wikipedia.org/wiki/Little_Rock_National_Airport
20354,KLLQ,medium_airport,Monticello Municipal Ellis Field,33.638599,-91.750999,270.0,NA,US,US-AR,Monticello,no,KLLQ,,LLQ,,https://en.wikipedia.org/wiki/Monticello_Municipal_Airport_(Arkansas)
3646,KLMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095.0,NA,US,US-OR,Klamath Falls,no,KLMT,LMT,LMT,,https://en.wikipedia.org/wiki/Klamath_Falls_Airport
3647,KLNK,medium_airport,Lincoln Airport,40.85100173950195,-96.75920104980467,1219.0,NA,US,US-NE,Lincoln,yes,KLNK,LNK,LNK,http://www.lincolnairport.com/,https://en.wikipedia.org/wiki/Lincoln_Airport_%28Nebraska%29
3648,KLNS,medium_airport,Lancaster Airport,40.121700286865234,-76.29609680175781,403.0,NA,US,US-PA,Lancaster,yes,KLNS,LNS,LNS,,https://en.wikipedia.org/wiki/Lancaster_Airport_(Pennsylvania)
3649,KLOU,medium_airport,Bowman Field,38.2280006409,-85.6636962891,546.0,NA,US,US-KY,Louisville,no,KLOU,LOU,LOU,http://www.flylouisville.com/bowman-field/fast-facts/,https://en.wikipedia.org/wiki/Bowman_Field_(airport)
3650,KLOZ,medium_airport,London-Corbin Airport/Magee Field,37.0821990967,-84.08489990230001,1212.0,NA,US,US-KY,London,no,KLOZ,LOZ,LOZ,http://www.london-corbinairport.com/,https://en.wikipedia.org/wiki/London-Corbin_Airport
3651,KLRD,medium_airport,Laredo International Airport,27.543800354003903,-99.46160125732422,508.0,NA,US,US-TX,Laredo,yes,KLRD,LRD,LRD,,https://en.wikipedia.org/wiki/Laredo_International_Airport
3653,KLRU,medium_airport,Las Cruces International Airport,32.289398,-106.921997,4456.0,NA,US,US-NM,Las Cruces,yes,KLRU,LRU,LRU,,https://en.wikipedia.org/wiki/Las_Cruces_International_Airport
3654,KLSE,medium_airport,La Crosse Regional Airport,43.879002,-91.256699,655.0,NA,US,US-WI,La Crosse,yes,KLSE,LSE,LSE,http://www.lseairport.com/,https://en.wikipedia.org/wiki/La_Crosse_Municipal_Airport
